CO_CEP,Latitude,Longitude
37701102,-21.8471771,-46.6787723
25535360,-22.7839756,-43.3457664
85720448,-25.298789,-54.1067764
21910003,-22.9080777,-43.1790268
53170075,-8.0102001,-34.8777267
26020650,-22.7468496,-43.4388248
60742815,-3.7883842,-38.5384424
29050690,-20.3200917,-40.3376682
78055080,-15.5986686,-56.0991301
14960044,-21.4674564,-49.2235377
52221175,-8.0111918,-34.8852221
49072170,-10.9126637,-37.0780531
24800065,-22.7476641,-42.8635998
92480000,-29.8627762,-51.2584418
13224420,-23.2070135,-46.8131989
18900350,-22.9253446,-49.6221952
25561331,-22.7839756,-43.3457664
4323070,-23.5383214,-46.6391624
8840000,-23.4701329,-46.1551661
4514041,-23.6018916,-46.6734165
61915475,-3.8617253,-38.6543596
55280000,-8.5006691,-36.9463357
37130303,-21.4207362,-45.9484916
22770103,-22.9080777,-43.1790268
56800000,-7.7513038,-37.6359984
97542310,-29.7822382,-55.7934236
24738600,-22.8651033,-43.0667223
74473380,-16.680882,-49.2532691
76868000,-9.4221822,-61.9867681
8430520,-23.5383214,-46.6391624
22795445,-22.9080777,-43.1790268
76380088,-15.3262517,-49.1117068
61771620,-3.8648504,-38.4617536
35900397,-19.6390888,-43.2368503
49075380,-10.9126637,-37.0780531
38400108,-18.8941408,-48.2622678
91240120,-30.0180956,-51.1102042
15132030,-20.8138169,-49.5009944
61655590,-3.7453129,-38.6073832
79965000,-23.4761886,-54.1783488
12942230,-23.1604764,-46.584771
41481182,-12.9822499,-38.4812772
75080700,-16.2631455,-48.9486238
38060230,-19.8029911,-47.9256899
32070040,-19.9221265,-44.11677
8568520,-23.5249082,-46.3445663
6075130,-23.5420198,-46.7878669
88802020,-28.6789941,-49.3695627
59247000,-6.122954,-35.472394
6190120,-23.5299744,-46.7825411
69087380,1.9635842,-67.7824958
18952000,-23.0544285,-49.6264306
28994678,-22.8990198,-42.4749867
2377000,-23.5383214,-46.6391624
38408154,-18.8941408,-48.2622678
73340361,-15.7508868,-47.9250462
4858490,-23.5383214,-46.6391624
21321622,-22.9080777,-43.1790268
58150000,-7.076073,-36.0604474
20771320,-22.8884089,-43.2815678
25030020,-22.7814972,-43.288406
18055710,-23.495952,-47.5040761
98801544,-28.2998417,-54.2620566
41315120,-12.9822499,-38.4812772
11770488,-24.3143617,-46.9937361
24800041,-22.7454251,-42.8592673
3959000,-23.5383214,-46.6391624
18030083,-23.5091543,-47.4574488
68501120,-5.2868878,-49.0635393
78140295,-15.7087221,-56.1309731
39270094,-17.3434709,-44.9453867
26553270,-22.7812084,-43.4328856
79980000,-23.9210957,-54.2858244
38380000,-18.7383728,-49.2382329
86061000,-23.3112878,-51.1595023
78600416,-15.8899569,-52.3016857
98750000,-28.2363403,-53.7410703
80060270,-25.4944375,-49.284271
9170155,-23.7672489,-46.3727555
9895630,-23.7007741,-46.5684572
88812371,-28.6789941,-49.3695627
30570000,-19.9503922,-43.9807091
25233280,-22.7814972,-43.288406
76873500,-9.93953,-63.014513
27930350,-22.3902639,-41.8177644
3605030,-23.5383214,-46.6391624
30431080,-19.9227318,-43.9450948
60332620,-3.7007228,-38.5798143
38026100,-19.8029911,-47.9256899
48909733,-9.4336959,-40.5068201
27920110,-22.3902639,-41.8177644
76980178,-12.7319657,-60.1253401
65035400,-2.5295265,-44.2963942
2168130,-23.5212534,-46.5787795
30431065,-19.9227318,-43.9450948
13178451,-22.8118552,-47.2248137
31573550,-19.9227318,-43.9450948
29170206,-20.1252961,-40.3064477
8120230,-23.5383214,-46.6391624
13170001,-22.8188746,-47.2701115
36010510,-21.7580819,-43.3432936
35300181,-19.7714413,-42.1284646
29709300,-19.0183481,-40.5367485
41195080,-12.9822499,-38.4812772
72871086,-16.1209158,-48.0016705
58027740,-7.2092357,-34.8416428
89208400,-26.3044898,-48.8486726
35500033,-20.1597921,-44.8739341
6620800,-23.5217186,-46.9274298
85855190,-25.5758056,-54.5613908
17013026,-22.3218102,-49.0705863
54745805,-8.0021783,-35.0503494
13454184,-22.7542539,-47.4137884
15090230,-20.8125851,-49.3804212
79925000,-23.8927851,-55.4287213
96070740,-31.7105112,-52.3383292
36062410,-21.7548307,-43.3430658
58032080,-7.2092357,-34.8416428
87708730,-23.0801089,-52.4607201
35680037,-20.0880556,-44.5788945
20960090,-22.9080777,-43.1790268
54270060,-8.0742257,-34.9919479
85929000,-24.8323597,-54.0311369
35430227,-20.4164353,-42.90878
68025300,-2.438489,-54.699611
32215000,-19.8337479,-44.0906825
40450230,-12.9822499,-38.4812772
36774044,-21.3118204,-42.8622128
3381000,-23.5383214,-46.6391624
66120620,-1.4164128,-48.4801139
93150070,-29.7868202,-51.1376533
40240350,-12.9822499,-38.4812772
76265000,-15.7659925,-51.1040149
58111010,-7.1460302,-34.9489279
26021460,-22.7468496,-43.4388248
64960000,-9.8792767,-44.2378971
88132000,-27.6773193,-48.6674777
11320140,-23.9664177,-46.3861401
8031150,-23.517856,-46.4193687
91410120,-30.0324999,-51.2303767
55460000,-8.6092602,-35.9505802
68638000,-4.7804416,-48.06983
25525130,-22.7839756,-43.3457664
87355000,-24.4212286,-52.8447028
13339545,-23.0978117,-47.1972491
83065070,-25.5384288,-49.2029087
2011300,-23.5383214,-46.6391624
21310030,-22.9080777,-43.1790268
84016658,-25.0156835,-50.1390555
6263250,-23.5299744,-46.7825411
61910075,-3.8617253,-38.6543596
4863420,-23.5383214,-46.6391624
35244000,-19.1719069,-41.4638202
8180410,-23.5383214,-46.6391624
13604082,-22.4134148,-47.3957784
30550110,-19.9227318,-43.9450948
33205620,-19.7594901,-43.9513301
5624000,-23.5383214,-46.6391624
49020330,-10.9126637,-37.0780531
7729505,-23.3661206,-46.7441311
72115950,-15.7508868,-47.9250462
46850000,-12.661796,-40.6089612
36904398,-20.2652621,-42.0305144
23906491,-23.0000434,-44.3092143
36080001,-21.7123247,-43.4076691
3978000,-23.5383214,-46.6391624
35790276,-18.7849043,-44.422209
36574134,-20.7501211,-42.8787801
68901025,0.0291852,-51.0610639
29065490,-20.3200917,-40.3376682
13350000,-23.041516,-47.3650863
53530060,-7.9042839,-34.9021268
9310350,-23.6818722,-46.4655555
5372040,-23.5383214,-46.6391624
22740020,-22.9080777,-43.1790268
9580300,-23.6136797,-46.5630616
80630160,-25.4944375,-49.284271
24813556,-22.7805,-42.9306
48770000,-11.4891658,-38.9997411
58406850,-7.2407038,-35.8980565
17380057,-22.2840884,-48.1267265
97542570,-29.7837362,-55.7912264
89838000,-26.4520758,-52.690144
78892177,-12.5420907,-55.7675564
13414048,-21.993173,-47.3333435
38440132,-18.6435371,-48.2143726
24745050,-22.8651033,-43.0667223
11691034,-23.4257569,-45.0755331
68373045,-3.1872271,-52.2161102
63908075,-4.9562841,-39.0296208
13505007,-22.3798031,-47.5596012
3961040,-23.5383214,-46.6391624
57038014,-9.6322082,-35.7084898
18130505,-23.5244915,-47.1340335
20751020,-22.9080777,-43.1790268
2542000,-23.4874696,-46.6574353
58302045,-7.1458168,-34.9647416
95686094,-29.3498688,-50.8105143
28026140,-21.7794091,-41.3176864
4474290,-23.5383214,-46.6391624
37010540,-21.5565914,-45.4340674
60743710,-3.8013569,-38.5360347
8340120,-23.5383214,-46.6391624
7243420,-23.4316111,-46.4075899
21532130,-22.9080777,-43.1790268
2873540,-23.5383214,-46.6391624
60850360,-3.7304512,-38.5217989
14409264,-20.5381768,-47.4009795
13069036,-22.8521192,-47.1231264
88062210,-27.5973002,-48.5496098
94910220,-29.9500282,-51.108922
30820280,-19.9227318,-43.9450948
6501135,-23.4438894,-46.9227999
57041300,-9.6586085,-35.71665
91788199,-30.0324999,-51.2303767
66820595,-1.45056,-48.4682453
41310355,-12.9822499,-38.4812772
60450225,-3.7383629,-38.5601464
26173070,-22.7044446,-43.3938041
56140000,-7.9465874,-39.293552
58112218,-7.1460302,-34.9489279
29143130,-20.3189274,-40.4352182
55292268,-8.898499,-36.4945071
26585180,-22.7812084,-43.4328856
58032090,-7.1182218,-34.8372244
73310180,-15.7508868,-47.9250462
39596000,-16.8565349,-43.0113113
79092151,-20.4494839,-54.6081159
13218230,-23.1814232,-46.8962348
13454060,-22.7542539,-47.4137884
31535000,-19.9227318,-43.9450948
74730010,-16.6914215,-49.2117933
85505140,-26.2316736,-52.6735686
68250000,-1.9044275,-55.5129428
38701004,-18.5974894,-46.5233256
3821230,-23.5383214,-46.6391624
66023170,-1.4656498,-48.4990361
12308180,-23.290867,-45.9571748
23088140,-22.9080777,-43.1790268
69038287,1.9635842,-67.7824958
55819360,-7.8238559,-35.2576263
93800216,-29.6538164,-50.9855774
56354500,-9.4026734,-40.5548749
84010260,-25.0156835,-50.1390555
2674040,-23.5383214,-46.6391624
2618250,-23.5383214,-46.6391624
69041035,1.9635842,-67.7824958
95913236,-29.458293,-51.963467
59062530,-5.8193078,-35.2126281
15990842,-21.5847434,-48.3773827
77824572,-7.1863916,-48.2086754
4216000,-23.5915428,-46.5988191
72876021,-16.1209158,-48.0016705
68909000,0.087449,-51.0643134
2832060,-23.5383214,-46.6391624
95181150,-29.2189937,-51.3405189
4253000,-23.6136183,-46.5970057
76803708,-8.7029077,-63.8744934
31720200,-19.9227318,-43.9450948
37026486,-21.5565914,-45.4340674
11025021,-23.9335988,-46.3286399
88750000,-28.277472,-49.1602598
75407052,-16.3793802,-49.4822937
7123110,-23.4316111,-46.4075899
92518632,-29.6907629,-51.461423
75400537,-16.3793802,-49.4822937
23040160,-22.9080777,-43.1790268
30330296,-19.9227318,-43.9450948
59136300,-5.8193078,-35.2126281
41216190,-12.9822499,-38.4812772
64380000,-5.4545755,-42.361346
55195635,-7.9451556,-36.2104521
45650520,-14.7578682,-39.4800568
57051000,-9.6547638,-35.7332691
7020290,-23.4316111,-46.4075899
13175380,-22.8075285,-47.2205009
21511370,-22.9080777,-43.1790268
6364000,-23.5340961,-46.8295191
49830000,-9.9399463,-37.2016257
13206630,-23.1814232,-46.8962348
29169250,-20.1443263,-40.2607253
13257400,-22.9902118,-46.8498359
42827730,-12.6631893,-38.3044721
69050580,1.9635842,-67.7824958
24855156,-22.7805,-42.9306
15138032,-20.8138169,-49.5009944
28616345,-22.2374863,-42.5212534
55865000,-7.5577939,-35.4525957
68458570,-3.7608322,-49.6877457
90030170,-30.0324999,-51.2303767
92704030,-30.1379202,-51.317427
93120370,-29.761971,-51.1476325
82515350,-25.4944375,-49.284271
4321160,-23.5383214,-46.6391624
86680000,-22.9106007,-51.7933852
59283882,-5.863541,-35.3501137
14402110,-20.5381768,-47.4009795
35010230,-18.8598143,-41.9461414
30666475,-19.9227318,-43.9450948
85807100,-24.9554996,-53.4560544
39330000,-16.2067202,-44.430533
14403000,-20.5381768,-47.4009795
33825360,-19.7842827,-44.0272101
35900123,-19.6421804,-43.2318674
88915000,-28.8628566,-49.449388
8502000,-23.5370994,-46.3611718
61925315,-3.8617253,-38.6543596
53421170,-7.9340069,-34.868407
63119210,-7.2250338,-39.4066422
15808305,-21.1470162,-48.9458516
4750080,-23.5383214,-46.6391624
31680130,-19.9227318,-43.9450948
7081200,-23.4547216,-46.4772698
53422300,-7.9340069,-34.868407
89227753,-26.3044898,-48.8486726
15061100,-20.8069425,-49.371299
21351010,-22.9080777,-43.1790268
30881410,-19.9227318,-43.9450948
88010450,-27.5963785,-48.5477109
69099899,1.9635842,-67.7824958
84010450,-25.0156835,-50.1390555
32010300,-19.8337479,-44.0906825
91310010,-30.0324999,-51.2303767
81480050,-25.4944375,-49.284271
57071620,-9.6176746,-35.7466397
85010290,-25.3995827,-51.4642922
26031820,-22.7070099,-43.447849
6694180,-23.5503702,-46.9342878
4734002,-23.6444368,-46.7001118
60844070,-3.8232283,-38.4772462
55370000,-8.524312,-36.4421257
14060260,-21.2011506,-47.7851607
36035520,-21.7580819,-43.3432936
40300770,-12.9822499,-38.4812772
86602550,-23.3384217,-51.3830065
20735160,-22.9080777,-43.1790268
2820000,-23.5383214,-46.6391624
95913160,-29.4473304,-51.9642248
29154150,-20.3089026,-40.389067
74223042,-16.680882,-49.2532691
24461040,-22.8651033,-43.0667223
23943535,-23.000122,-44.3095009
55650000,-7.977823,-35.5853719
2083070,-23.4968897,-46.5967406
31140040,-19.9227318,-43.9450948
24350670,-22.8661647,-43.1157974
44930000,-11.2817309,-41.9667977
37536494,-22.2274722,-45.7149033
74215150,-16.680882,-49.2532691
96840840,-29.714209,-52.4285807
4362040,-23.5383214,-46.6391624
11495127,-23.9972541,-46.2620562
4717000,-23.6352157,-46.6987043
76803784,-8.7029077,-63.8744934
59108000,-5.8193078,-35.2126281
73858000,-16.7923562,-47.6192545
38400468,-18.8941408,-48.2622678
15800300,-21.143887,-48.97519
80520560,-25.4944375,-49.284271
79040040,-20.4494839,-54.6081159
35680355,-20.0880191,-44.5789262
70297400,-15.7735057,-47.8715253
91790470,-30.0324999,-51.2303767
64039544,-5.0902277,-42.8129529
38195000,-19.936944,-47.543055
5328020,-23.5383214,-46.6391624
65082779,-2.5295265,-44.2963942
14076010,-21.2011506,-47.7851607
13480490,-22.5491704,-47.4114475
13100453,-22.9056391,-47.059564
72600102,-15.7508868,-47.9250462
9090050,-23.7672489,-46.3727555
36016130,-21.7580819,-43.3432936
48607240,-9.4055138,-38.2761795
54410322,-8.1165339,-35.0199865
11320001,-23.9666866,-46.3795364
93280022,-29.8619981,-51.1712806
35162386,-19.4652106,-42.5607585
73369114,-15.7508868,-47.9250462
53370150,-8.0050198,-34.8681399
75828000,-18.4918683,-52.4754044
8461420,-23.5585301,-46.4001666
29210185,-20.6164971,-40.4545819
53625215,-7.8556278,-34.905521
88940000,-28.8322199,-49.8433213
18030165,-23.5095947,-47.4610589
54220160,-8.1165339,-35.0199865
8420250,-23.5383214,-46.6391624
8421280,-23.5383214,-46.6391624
29148170,-20.3373076,-40.3928029
69046005,1.9635842,-67.7824958
40354117,-12.9822499,-38.4812772
1536000,-23.5383214,-46.6391624
17012530,-22.3218102,-49.0705863
55012080,-8.2656279,-35.9599422
65074793,-2.5295265,-44.2963942
32809358,-19.8019496,-44.1412493
70200760,-15.8394473,-47.9197811
57301718,-9.6715595,-36.6873129
96010300,-31.7744626,-52.3395562
25071182,-22.7973673,-43.3081713
38408416,-18.8941408,-48.2622678
74480340,-16.680882,-49.2532691
32115030,-19.8337479,-44.0906825
60873652,-3.8601586,-38.4917899
53645028,-7.85561,-34.9056271
57043000,-9.6393009,-35.7252468
50770640,-8.0825568,-34.9125967
12327681,-23.290867,-45.9571748
2202030,-23.4935877,-46.5939535
60820110,-3.7853861,-38.5070445
37904022,-20.7156851,-46.6164778
90460020,-30.0324999,-51.2303767
5142000,-23.5383214,-46.6391624
94828390,-29.9894792,-51.056914
30140072,-19.9247722,-43.9517721
83020270,-25.539049,-49.2032071
38400112,-18.8941408,-48.2622678
5372110,-23.5796004,-46.7654053
30290280,-19.9227318,-43.9450948
12260000,-23.4260425,-45.6550171
31575090,-19.9227318,-43.9450948
8062150,-23.5383214,-46.6391624
98180000,-28.6475801,-54.1201255
14355002,-21.0248865,-47.3758485
8735050,-23.5258832,-46.2044045
87111000,-23.4354081,-51.8845069
6806050,-23.6788187,-46.8515666
65060700,-2.5295265,-44.2963942
60543458,-3.7903427,-38.5972226
7241290,-23.4547216,-46.4772698
2986100,-23.5383214,-46.6391624
41211060,-12.9822499,-38.4812772
3923110,-23.5383214,-46.6391624
77006142,-10.1837852,-48.3336423
78780000,-17.3101827,-53.2183232
74484150,-16.680882,-49.2532691
89300178,-26.1550994,-49.8237585
36048170,-21.7123851,-43.4077097
56230000,-7.5361694,-39.7079955
4651140,-23.6584538,-46.6685297
66060425,-1.4475402,-48.4793528
92025728,-29.9274752,-51.1463705
60831600,-3.8131619,-38.4501044
35792242,-18.7847675,-44.4218527
3195100,-23.5711883,-46.582348
98918000,-27.6695395,-54.1092085
45613216,-14.7578682,-39.4800568
13800051,-22.4848852,-46.9782805
12306320,-23.2843823,-45.9515503
49082000,-10.9126637,-37.0780531
2238210,-23.5383214,-46.6391624
13214532,-23.1814232,-46.8962348
37950108,-20.9124331,-46.9823296
24370375,-22.8661647,-43.1157974
21060505,-22.8652367,-43.2567056
88370053,-26.9075198,-48.6451183
44860528,-11.3006741,-41.8515932
57300550,-9.6715595,-36.6873129
14403772,-20.5381768,-47.4009795
32412058,-20.0032002,-44.0686665
6250340,-23.5299744,-46.7825411
25937174,-22.6105538,-43.1765586
62033213,-3.6815246,-40.3564673
14580000,-22.7970199,-45.1794944
5274090,-23.5383214,-46.6391624
88133400,-27.624402,-48.6628372
21210674,-22.8406265,-43.3064059
78700730,-16.4310353,-54.6187071
83323260,-25.4096629,-49.1483633
17123222,-22.4430575,-48.9891295
54762303,-8.0203095,-34.9806924
8111010,-23.5383214,-46.6391624
38510000,-19.9475251,-43.9495644
26052020,-22.7468496,-43.4388248
40728075,-12.9822499,-38.4812772
14300105,-20.8898924,-47.5862388
51150001,-8.1007635,-34.9082925
44076730,-12.2896884,-38.9281477
29101030,-20.3302138,-40.2748786
49027260,-10.9126637,-37.0780531
36880013,-21.1480078,-42.3630459
13207341,-23.1814232,-46.8962348
91450000,-30.0324999,-51.2303767
9725442,-23.6974402,-46.559278
24726135,-22.8651033,-43.0667223
28085710,-21.7858808,-41.33795
55260000,-8.4668347,-36.7757745
39770000,-18.2447923,-42.8259874
69094710,1.9635842,-67.7824958
55002970,-8.2695417,-36.0165485
58036446,-7.2095913,-34.8407411
59068150,-5.8193078,-35.2126281
3660000,-23.5383214,-46.6391624
25212060,-22.7814972,-43.288406
91778063,-30.0324999,-51.2303767
2812170,-23.5383214,-46.6391624
79002261,-20.4494839,-54.6081159
59244000,-6.1527678,-35.4368516
21240470,-22.9080777,-43.1790268
59370000,-6.4339353,-36.6410867
69307670,2.8467389,-60.69089
31610290,-19.9227318,-43.9450948
95703166,-29.1642289,-51.5110649
19026140,-22.1136193,-51.4118937
4746050,-23.5383214,-46.6391624
1233020,-23.5383214,-46.6391624
3758020,-23.5383214,-46.6391624
53330570,-8.0102001,-34.8777267
16208003,-21.2776418,-50.3456693
89809300,-27.1056204,-53.399227
13092509,-22.9056391,-47.059564
13185490,-22.9008853,-47.2379747
4459050,-23.6962393,-46.6742071
14781321,-20.578011,-48.5511342
45201099,-13.8611251,-40.1155716
51270570,-8.112502,-34.9518134
75703480,-18.1519165,-47.9552694
12319110,-23.290867,-45.9571748
74620010,-16.680882,-49.2532691
86041330,-23.3112878,-51.1595023
20230151,-22.9080777,-43.1790268
49290000,-11.2784313,-37.7886306
53520580,-7.9066708,-34.902257
2870040,-23.5383214,-46.6391624
29146673,-20.3463361,-40.3803398
84950000,-23.8863545,-49.8059309
58865000,-6.5047672,-37.4497367
24716111,-22.8651033,-43.0667223
29500000,-20.7565404,-41.5196909
67040320,-1.3846705,-48.4338664
57015330,-9.6548873,-35.7537573
72548500,-15.7508868,-47.9250462
27514080,-22.5040429,-44.6439406
95050520,-29.1571268,-51.166906
7175170,-23.4057855,-46.4028167
45201600,-13.8611251,-40.1155716
13700000,-21.7772274,-47.0777481
80040280,-25.4177861,-49.2547827
93042015,-29.7868202,-51.1376533
39404006,-16.6976459,-43.86788
6807400,-23.6788187,-46.8515666
24744190,-22.8651033,-43.0667223
8550010,-23.5249082,-46.3445663
65040820,-2.5295265,-44.2963942
33233008,-19.646302,-43.8789441
49045510,-10.933496,-37.0639352
3542100,-23.5383214,-46.6391624
31510100,-19.9227318,-43.9450948
59142380,-5.8817461,-35.219134
34000002,-19.9854089,-43.8470691
24416246,-22.8651033,-43.0667223
59631100,-5.2180344,-37.3412308
68524000,-6.1029246,-49.3572487
66825227,-1.45056,-48.4682453
59077000,-5.8193078,-35.2126281
4507000,-23.5856413,-46.6705447
78300901,-14.6386263,-57.5123348
81020650,-25.495343,-49.2810524
56400000,-8.5998041,-38.5727714
35024380,-18.8515086,-41.9371434
58111375,-7.1460302,-34.9489279
21210340,-22.9080777,-43.1790268
38600136,-17.2191108,-46.8718057
75680120,-17.7408274,-48.6381465
25225350,-22.7814972,-43.288406
54110110,-8.1165339,-35.0199865
59159720,-5.8815773,-35.2189843
13580041,-22.0696984,-48.1707517
89012440,-26.9115612,-49.0774071
4863160,-23.5383214,-46.6391624
35900013,-19.6217919,-43.2266678
45652120,-14.7907229,-39.0330469
13013061,-22.9056391,-47.059564
95084180,-29.1689219,-51.170163
35700041,-19.3658239,-44.2018861
59129750,-5.8193078,-35.2126281
2356000,-23.5383214,-46.6391624
55293310,-8.898499,-36.4945071
88085170,-27.6064641,-48.5926549
13570591,-22.0276552,-47.8855206
65076340,-2.5295265,-44.2963942
86071500,-23.3112878,-51.1595023
78005000,-15.5986686,-56.0991301
4469123,-23.5383214,-46.6391624
74495270,-16.680882,-49.2532691
59598000,-5.109102,-36.3239114
4101300,-23.5886429,-46.6326214
4430350,-23.5383214,-46.6391624
3065040,-23.5393932,-46.5780567
59120620,-5.8193078,-35.2126281
13480276,-22.5491704,-47.4114475
49503024,-10.6866882,-37.4238248
88818450,-28.6789941,-49.3695627
13845180,-22.3681794,-46.9512248
94955060,-29.9500282,-51.108922
69057570,1.9635842,-67.7824958
19023340,-22.1080178,-51.4006828
7090070,-23.4671757,-46.5328246
29060050,-20.2882633,-40.2930583
28020140,-21.7863312,-41.3378135
14405107,-20.5326108,-47.4098115
62040100,-3.6813713,-40.3563973
36026490,-21.7580819,-43.3432936
74781003,-16.680882,-49.2532691
60541192,-3.7803479,-38.6030492
8130040,-23.5383214,-46.6391624
94010350,-29.8608401,-51.0111563
60335770,-3.7178321,-38.5698353
55550000,-8.6874335,-35.5209148
87020160,-23.4100422,-51.9483427
12287060,-23.1328283,-45.7520849
11661140,-23.6814497,-45.4345116
7179130,-23.4547216,-46.4772698
5468160,-23.5386431,-46.7133199
78310000,-13.659793,-59.7918246
31970690,-19.9227318,-43.9450948
2730030,-23.5383214,-46.6391624
88010530,-27.5973002,-48.5496098
77817290,-7.1971246,-48.2275212
88132151,-27.6773193,-48.6674777
53441240,-7.9340069,-34.868407
69317446,2.8467389,-60.69089
84660000,-26.4189684,-51.3182298
8210180,-23.5383214,-46.6391624
31870190,-19.9227318,-43.9450948
16015610,-21.1986335,-50.4548515
55645681,-8.2028639,-35.5857553
83206320,-25.5314139,-48.5466515
59146350,-5.8817461,-35.219134
15043460,-20.8125851,-49.3804212
13572082,-22.0418358,-47.8918214
63040745,-7.2275168,-39.3329188
79601002,-20.6018813,-51.6053499
78058220,-15.5986686,-56.0991301
79301080,-19.0346395,-57.6585759
59080100,-5.8193078,-35.2126281
74916120,-16.8020159,-49.3537439
24722405,-22.8651033,-43.0667223
36207500,-21.2373905,-43.7730555
40226560,-12.9822499,-38.4812772
60182250,-3.7310832,-38.4658847
2806090,-23.5383214,-46.6391624
57071875,-9.6586085,-35.71665
58057550,-7.1086237,-34.8706593
18606450,-22.8762406,-48.4248649
40490460,-12.9822499,-38.4812772
25525522,-22.7839756,-43.3457664
4126000,-23.5383214,-46.6391624
30640570,-19.9227318,-43.9450948
91920030,-30.1118437,-51.2484498
44775000,-10.7410069,-40.1330127
69099220,1.9635842,-67.7824958
13184506,-22.9009729,-47.2379472
25030130,-22.7973673,-43.3081713
88701650,-28.5329158,-49.0562526
31615140,-19.9227318,-43.9450948
66080471,-1.4358655,-48.4631027
79041360,-20.4494839,-54.6081159
66822030,-1.45056,-48.4682453
35900048,-19.6421804,-43.2318674
25220682,-22.7814972,-43.288406
45066022,-14.8570284,-40.8544709
88802120,-28.6789941,-49.3695627
13320150,-23.1989983,-47.2913682
68500030,-5.3326981,-49.0788164
18046715,-23.5191612,-47.466531
27600086,-22.2326385,-43.8863929
71994405,-15.7508868,-47.9250462
40355360,-12.9822499,-38.4812772
21710320,-22.9080777,-43.1790268
84500069,-25.4787238,-50.6452804
30451480,-19.9227318,-43.9450948
94410300,-30.0904386,-51.0649959
56308060,-9.4026734,-40.5548749
39660000,-17.2849742,-42.728901
56320060,-9.4026734,-40.5548749
72240572,-15.7508868,-47.9250462
13730260,-21.4740735,-47.0064628
33233142,-19.646302,-43.8789441
3183090,-23.5383214,-46.6391624
65066620,-2.4862099,-44.2472161
4562002,-23.6070811,-46.6899619
72460290,-15.7508868,-47.9250462
53150220,-8.0050198,-34.8681399
47820062,-13.3133116,-46.0586357
72130005,-15.7953977,-48.0579085
87140000,-23.4611851,-52.0391384
22770110,-22.9282466,-43.359572
74950170,-16.7825814,-49.2767059
37410726,-21.7039347,-45.2412812
8440030,-23.5383214,-46.6391624
18405000,-23.9929528,-48.8738052
78466024,-13.0971142,-55.9126343
30640420,-19.9227318,-43.9450948
63900065,-4.9564526,-39.0296613
72910253,-15.7348344,-48.2553692
49156356,-10.8929145,-37.1448871
37203593,-21.2685077,-44.9944256
95703164,-29.1642298,-51.5110815
79102050,-20.4494839,-54.6081159
14090240,-21.1801176,-47.7906211
21060230,-22.9080777,-43.1790268
57320000,-9.6944846,-36.7969696
13049001,-22.9056391,-47.059564
89208530,-26.3044898,-48.8486726
18652244,-22.732081,-48.572316
76965786,-11.4200044,-61.4619153
35680892,-20.0880556,-44.5788945
36060300,-21.7383411,-43.3317313
6016010,-23.5364309,-46.7780163
1548070,-23.5383214,-46.6391624
65081251,-2.5295265,-44.2963942
38413308,-18.8941408,-48.2622678
24755270,-22.8651033,-43.0667223
21250520,-22.8226723,-43.3043614
69088056,1.9635842,-67.7824958
70390020,-15.7508868,-47.9250462
42733570,-12.8749914,-38.3398443
5891160,-23.5383214,-46.6391624
88301420,-26.9475343,-48.6382287
89235120,-26.3044898,-48.8486726
50980380,-8.0349211,-34.9630358
93420320,-29.6905705,-51.1429035
77365000,-13.0456983,-48.3999078
79530000,-18.325898,-53.713664
59114020,-5.8193078,-35.2126281
95707040,-29.15993,-51.5260577
5617010,-23.5888291,-46.7194531
76900079,-10.8774308,-61.948126
89228750,-26.2877774,-48.7748567
65052855,-2.5295265,-44.2963942
95032613,-29.1571268,-51.166906
28015160,-21.7863312,-41.3378135
85692392,-26.483868,-51.988812
11454000,-23.9750202,-46.2544053
69280000,-7.9274959,-61.5650091
2989090,-23.5383214,-46.6391624
79825110,-22.2232988,-54.7692538
29901288,-19.340316,-40.0636278
61908090,-3.8615346,-38.6541386
80610020,-25.4670248,-49.283561
31990050,-19.9227318,-43.9450948
59618150,-5.2180344,-37.3412308
34505840,-19.8900372,-43.8107916
78125702,-15.7087221,-56.1309731
89802220,-27.0956187,-52.6171402
65074100,-2.5152705,-44.2453373
9541100,-23.62196,-46.5731812
73805030,-15.5444966,-47.3404769
50670480,-8.0464351,-34.9418567
95679899,-29.3792867,-50.8792104
60823090,-3.7888579,-38.5092383
30882745,-19.9227318,-43.9450948
12926215,-22.9412195,-46.551562
69098270,1.9635842,-67.7824958
30285658,-19.9227318,-43.9450948
72225310,-15.7508868,-47.9250462
21050780,-22.9080777,-43.1790268
7061001,-23.4529559,-46.5541168
8430060,-23.5383214,-46.6391624
77021662,-10.1837852,-48.3336423
42739225,-12.8749914,-38.3398443
11030300,-23.9335988,-46.3286399
24426320,-22.8651033,-43.0667223
9960310,-23.6864225,-46.5919608
65919180,-5.5035212,-47.4901634
24943180,-22.9162866,-42.9301685
20240090,-22.9080777,-43.1790268
55310000,-9.0030969,-36.3254036
32410270,-20.0050793,-44.0663742
86084635,-23.2587478,-51.1539792
40728105,-12.9822499,-38.4812772
36120000,-21.8779397,-43.3131722
11350570,-23.9664177,-46.3861401
29194584,-19.8160879,-40.2732709
11015250,-23.9335988,-46.3286399
20261110,-22.9080777,-43.1790268
5103010,-23.5383214,-46.6391624
25060000,-22.7814972,-43.288406
37554108,-22.2849869,-45.9223637
27520202,-22.5040429,-44.6439406
24800029,-22.7805,-42.9306
71693048,-15.7508868,-47.9250462
